"ID","Day","Hour","IDH","ISH"
"5301","9","20","0","0"
"5302","9","21","0","0"
"5303","9","22","0","0"
"5304","9","23","0","0"
"5305","10","0","0","0"
"5306","10","1","0","0"
"5307","10","2","0","0"
"5308","10","3","0","0"
"5309","10","4","0","64"
"5310","10","5","36.8","123.7"
"5311","10","6","50.4","191.5"
"5312","10","7","77.1","253.2"
"5313","10","8","147.7","295.4"
"5314","10","9","192.9","323.4"
"5315","10","10","168.9","353.3"
"5316","10","11","171.1","355.7"
"5317","10","12","79","347.8"
"5318","10","13","58.8","312.2"
"5319","10","14","13.1","227.6"
"5320","10","15","8.3","172"
"5321","10","16","4.5","113"
"5322","10","17","0","52.3"
"5323","10","18","0","0"
"5324","10","19","0","0"
"5325","10","20","0","0"
"5326","10","21","0","0"
"5327","10","22","0","0"
"5328","10","23","0","0"
"5329","11","0","0","0"
"5330","11","1","0","0"
"5331","11","2","0","0"
"5332","11","3","0","0"
"5333","11","4","0","36.1"
"5334","11","5","13.3","114.7"
"5335","11","6","49.6","190"
"5336","11","7","76.1","251.9"
"5337","11","8","57.2","298.7"
"5338","11","9","76.7","338.5"
"5339","11","10","167.6","352.2"
"5340","11","11","169.9","354.6"
"5341","11","12","195.6","330.1"
"5342","11","13","148.3","307.6"
"5343","11","14","105.2","265.8"
"5344","11","15","67.9","208.9"
"5345","11","16","51.4","141.7"
"5346","11","17","0","88.4"
"5347","11","18","0","0"
"5348","11","19","0","0"
"5349","11","20","0","0"
"5350","11","21","0","0"
"5351","11","22","0","0"
"5352","11","23","0","0"
"5353","12","0","0","0"
"5354","12","1","0","0"
"5355","12","2","0","0"
"5356","12","3","0","0"
"5357","12","4","0","60.5"
"5358","12","5","94.9","104"
"5359","12","6","174.3","151.3"
"5360","12","7","169.2","227.4"
"5361","12","8","233.4","262.1"
"5362","12","9","251.1","299"
"5363","12","10","223.3","333.8"
"5364","12","11","225.8","336"
"5365","12","12","142.4","342.6"
"5366","12","13","107.6","313.5"
"5367","12","14","39.6","258.2"
"5368","12","15","25.1","197"
"5369","12","16","12.7","129.2"
"5370","12","17","0","69.8"
"5371","12","18","0","0"
"5372","12","19","0","0"
"5373","12","20","0","0"
"5374","12","21","0","0"
"5375","12","22","0","0"
"5376","12","23","0","0"
"5377","13","0","0","0"
"5378","13","1","0","0"
"5379","13","2","0","0"
"5380","13","3","0","0"
"5381","13","4","0","65.1"
"5382","13","5","58","115.3"
"5383","13","6","110.4","175.7"
"5384","13","7","166.2","226.9"
"5385","13","8","190","277.5"
"5386","13","9","247.8","298.8"
"5387","13","10","350.8","278.4"
"5388","13","11","353.4","280.5"
"5389","13","12","447.4","215.5"
"5390","13","13","357.2","218.5"
"5391","13","14","261.4","205"
"5392","13","15","174.7","171.9"
"5393","13","16","96","124.9"
"5394","13","17","0","91.9"
"5395","13","18","0","0"
"5396","13","19","0","0"
"5397","13","20","0","0"
"5398","13","21","0","0"
"5399","13","22","0","0"
"5400","13","23","0","0"
"5401","14","0","0","0"
"5402","14","1","0","0"
"5403","14","2","0","0"
"5404","14","3","0","0"
"5405","14","4","0","74.4"
"5406","14","5","168.9","64.9"
"5407","14","6","301.4","87"
"5408","14","7","249.4","189.1"
"5409","14","8","340.8","209.3"
"5410","14","9","295.3","276.9"
"5411","14","10","347.3","278.4"
"5412","14","11","503.4","206.1"
"5413","14","12","444.1","215.3"
"5414","14","13","351.9","219.2"
"5415","14","14","451.5","113.7"
"5416","14","15","318.7","101.1"
"5417","14","16","182.5","82.6"
"5418","14","17","0","88.4"
"5419","14","18","0","0"
"5420","14","19","0","0"
"5421","14","20","0","0"
"5422","14","21","0","0"
"5423","14","22","0","0"
"5424","14","23","0","0"
"5425","15","0","0","0"
"5426","15","1","0","0"
"5427","15","2","0","0"
"5428","15","3","0","0"
"5429","15","4","0","51.2"
"5430","15","5","53.4","112.9"
"5431","15","6","105.2","173.9"
"5432","15","7","246.2","188.8"
"5433","15","8","337.4","209.2"
"5434","15","9","653.7","129"
"5435","15","10","713.8","141"
"5436","15","11","720.6","142.4"
"5437","15","12","669.2","132.1"
"5438","15","13","574.4","119.9"
"5439","15","14","446.9","113.7"
"5440","15","15","314.2","101"
"5441","15","16","178.2","82.3"
"5442","15","17","0","102.3"
"5443","15","18","0","0"
"5444","15","19","0","0"
"5445","15","20","0","0"
"5446","15","21","0","0"
"5447","15","22","0","0"
"5448","15","23","0","0"
"5449","16","0","0","0"
"5450","16","1","0","0"
"5451","16","2","0","0"
"5452","16","3","0","0"
"5453","16","4","0","47.7"
"5454","16","5","51.2","111.6"
"5455","16","6","160.3","150.2"
"5456","16","7","243","188.5"
"5457","16","8","549.2","114.8"
"5458","16","9","649.9","128.1"
"5459","16","10","489.3","206.2"
"5460","16","11","496.7","205.8"
"5461","16","12","297.6","281.6"
"5462","16","13","230.5","270.8"
"5463","16","14","164.5","240.2"
"5464","16","15","105.8","191.9"
"5465","16","16","55","131.1"
"5466","16","17","0","80.2"
"5467","16","18","0","0"
"5468","16","19","0","0"
"5469","16","20","0","0"
"5470","16","21","0","0"
"5471","16","22","0","0"
"5472","16","23","0","0"
"5473","17","0","0","0"
"5474","17","1","0","0"
"5475","17","2","0","0"
"5476","17","3","0","0"
"5477","17","4","0","36.1"
"5478","17","5","0","130.3"
"5479","17","6","42.9","180.4"
"5480","17","7","35.7","235.3"
"5481","17","8","52.4","289.5"
"5482","17","9","23.7","296.2"
"5483","17","10","29.2","320.8"
"5484","17","11","87.3","354.6"
"5485","17","12","73.4","337.2"
"5486","17","13","102.3","305.9"
"5487","17","14","69.8","258.2"
"5488","17","15","61","198.4"
"5489","17","16","43.9","130.6"
"5490","17","17","0","67.5"
"5491","17","18","0","0"
"5492","17","19","0","0"
"5493","17","20","0","0"
"5494","17","21","0","0"
"5495","17","22","0","0"
"5496","17","23","0","0"
"5497","18","0","0","0"
"5498","18","1","0","0"
"5499","18","2","0","0"
"5500","18","3","0","0"
"5501","18","4","0","55.8"
"5502","18","5","0","175.6"
"5503","18","6","152.6","149.8"
"5504","18","7","153.9","222.9"
"5505","18","8","132.7","287.2"
"5506","18","9","129.1","327.9"
"5507","18","10","210.9","328.7"
"5508","18","11","213.7","330.6"
"5509","18","12","243.3","301"
"5510","18","13","185.8","284"
"5511","18","14","130.8","247.2"
"5512","18","15","83.3","193.5"
"5513","18","16","42.4","128.6"
"5514","18","17","0","61.6"
"5515","18","18","0","0"
"5516","18","19","0","0"
"5517","18","20","0","0"
"5518","18","21","0","0"
"5519","18","22","0","0"
"5520","18","23","0","0"
"5521","19","0","0","0"
"5522","19","1","0","0"
"5523","19","2","0","0"
"5524","19","3","0","0"
"5525","19","4","0","32.6"
"5526","19","5","0","145.4"
"5527","19","6","77.8","174.5"
"5528","19","7","90.5","238.6"
"5529","19","8","94.4","291.7"
"5530","19","9","68.9","326.6"
"5531","19","10","84.7","349.1"
"5532","19","11","85.7","351.6"
"5533","19","12","72","333.9"
"5534","19","13","52.9","297.2"
"5535","19","14","36","245.5"
"5536","19","15","21.6","183.1"
"5537","19","16","10.5","115.1"
"5538","19","17","0","43"
"5539","19","18","0","0"
"5540","19","19","0","0"
"5541","19","20","0","0"
"5542","19","21","0","0"
"5543","19","22","0","0"
"5544","19","23","0","0"
"5545","20","0","0","0"
"5546","20","1","0","0"
"5547","20","2","0","0"
"5548","20","3","0","0"
"5549","20","4","0","30.2"
"5550","20","5","0","105.8"
"5551","20","6","6.5","142.3"
"5552","20","7","10.9","199.6"
"5553","20","8","49.5","284.3"
"5554","20","9","68.1","325"
"5555","20","10","83.9","347.6"
"5556","20","11","28.4","318.1"
"5557","20","12","23.8","298.4"
"5558","20","13","16.9","259.9"
"5559","20","14","34.8","243.1"
"5560","20","15","21.3","181.1"
"5561","20","16","19.6","121.2"
"5562","20","17","0","54.7"
"5563","20","18","0","0"
"5564","20","19","0","0"
"5565","20","20","0","0"
"5566","20","21","0","0"
"5567","20","22","0","0"
"5568","20","23","0","0"
"5569","21","0","0","0"
"5570","21","1","0","0"
"5571","21","2","0","0"
"5572","21","3","0","0"
"5573","21","4","0","20.9"
"5574","21","5","0","103.5"
"5575","21","6","6.3","140.3"
"5576","21","7","10.6","197.6"
"5577","21","8","16.2","249"
"5578","21","9","22.3","289.4"
"5579","21","10","27.8","314.1"
"5580","21","11","28.5","316.9"
"5581","21","12","23.4","296.4"
"5582","21","13","17","258.7"
"5583","21","14","34.4","241.2"
"5584","21","15","21","179.1"
"5585","21","16","19.3","119.1"
"5586","21","17","0","47.7"
"5587","21","18","0","0"
"5588","21","19","0","0"
"5589","21","20","0","0"
"5590","21","21","0","0"
"5591","21","22","0","0"
"5592","21","23","0","0"
"5593","22","0","0","0"
"5594","22","1","0","0"
"5595","22","2","0","0"
"5596","22","3","0","0"
"5597","22","4","0","18.6"
"5598","22","5","0","125.6"
"5599","22","6","71.3","170.6"
"5600","22","7","116.2","228.1"
"5601","22","8","168.2","270.2"
"5602","22","9","224.5","293"
"5603","22","10","267.7","299.9"
"5604","22","11","205","326.5"
"5605","22","12","173.9","318"
"5606","22","13","95.5","297.6"
"5607","22","14","34","239.3"
"5608","22","15","6.7","151.4"
"5609","22","16","3.1","91.1"
"5610","22","17","0","29.1"
"5611","22","18","0","0"
"5612","22","19","0","0"
"5613","22","20","0","0"
"5614","22","21","0","0"
"5615","22","22","0","0"
"5616","22","23","0","0"
"5617","23","0","0","0"
"5618","23","1","0","0"
"5619","23","2","0","0"
"5620","23","3","0","0"
"5621","23","4","0","12.8"
"5622","23","5","0","34.9"
"5623","23","6","0.7","62.1"
"5624","23","7","1.1","88.5"
"5625","23","8","15.4","245.1"
"5626","23","9","21.9","286.3"
"5627","23","10","27.4","311.1"
"5628","23","11","27.6","313.2"
"5629","23","12","22.6","292.5"
"5630","23","13","16.4","254.6"
"5631","23","14","33.6","237.3"
"5632","23","15","20.3","175"
"5633","23","16","9","106.1"
"5634","23","17","0","33.7"
"5635","23","18","0","0"
"5636","23","19","0","0"
"5637","23","20","0","0"
"5638","23","21","0","0"
"5639","23","22","0","0"
"5640","23","23","0","0"
"5641","24","0","0","0"
"5642","24","1","0","0"
"5643","24","2","0","0"
"5644","24","3","0","0"
"5645","24","4","0","10.5"
"5646","24","5","0","96.5"
"5647","24","6","18.1","158.7"
"5648","24","7","30.9","222.7"
"5649","24","8","46.1","277.2"
"5650","24","9","64.3","318.3"
"5651","24","10","80","341"
"5652","24","11","81.2","343.3"
"5653","24","12","68","325.1"
"5654","24","13","49.6","287.7"
"5655","24","14","33.3","235.4"
"5656","24","15","19.5","172.4"
"5657","24","16","8.8","104"
"5658","24","17","0","30.2"
"5659","24","18","0","0"
"5660","24","19","0","0"
"5661","24","20","0","0"
"5662","24","21","0","0"
"5663","24","22","0","0"
"5664","24","23","0","0"
"5665","25","0","0","0"
"5666","25","1","0","0"
"5667","25","2","0","0"
"5668","25","3","0","0"
"5669","25","4","0","15.1"
"5670","25","5","0","131.4"
"5671","25","6","81.5","162.8"
"5672","25","7","134","217.2"
"5673","25","8","160.6","267.4"
"5674","25","9","216.4","290.7"
"5675","25","10","196","321.5"
"5676","25","11","199.5","322.7"
"5677","25","12","125.2","323.7"
"5678","25","13","91.7","292.1"
"5679","25","14","85.8","242.2"
"5680","25","15","52.8","182.1"
"5681","25","16","23.7","112.4"
"5682","25","17","0","34.9"
"5683","25","18","0","0"
"5684","25","19","0","0"
"5685","25","20","0","0"
"5686","25","21","0","0"
"5687","25","22","0","0"
"5688","25","23","0","0"
"5689","26","0","0","0"
"5690","26","1","0","0"
"5691","26","2","0","0"
"5692","26","3","0","0"
"5693","26","4","0","11.6"
"5694","26","5","0","104.7"
"5695","26","6","16.6","154.4"
"5696","26","7","29.1","218.6"
"5697","26","8","44.9","273.8"
"5698","26","9","63","314.9"
"5699","26","10","77.7","337.5"
"5700","26","11","26.9","308.1"
"5701","26","12","22","287.3"
"5702","26","13","15.9","249.3"
"5703","26","14","10.2","199.1"
"5704","26","15","6","142.9"
"5705","26","16","0","107"
"5706","26","17","0","29.1"
"5707","26","18","0","0"
"5708","26","19","0","0"
"5709","26","20","0","0"
"5710","26","21","0","0"
"5711","26","22","0","0"
"5712","26","23","0","0"
"5713","27","0","0","0"
"5714","27","1","0","0"
"5715","27","2","0","0"
"5716","27","3","0","0"
"5717","27","4","0","8.1"
"5718","27","5","0","88.4"
"5719","27","6","0.7","58.7"
"5720","27","7","28.6","216.8"
"5721","27","8","83.4","279.5"
"5722","27","9","211.3","288.8"
"5723","27","10","254.3","295.8"
"5724","27","11","194.9","320.3"
"5725","27","12","164.9","310.8"
"5726","27","13","123.2","283.8"
"5727","27","14","60.3","238.6"
"5728","27","15","35.9","175.8"
"5729","27","16","0","119.8"
"5730","27","17","0","25.6"
"5731","27","18","0","0"
"5732","27","19","0","0"
"5733","27","20","0","0"
"5734","27","21","0","0"
"5735","27","22","0","0"
"5736","27","23","0","0"
"5737","28","0","0","0"
"5738","28","1","0","0"
"5739","28","2","0","0"
"5740","28","3","0","0"
"5741","28","4","0","3.5"
"5742","28","5","0","84.9"
"5743","28","6","5.1","127.5"
"5744","28","7","8.9","184.2"
"5745","28","8","14.1","236"
"5746","28","9","20.4","277.4"
"5747","28","10","25.3","301.5"
"5748","28","11","77.9","336.1"
"5749","28","12","65.1","317.5"
"5750","28","13","47.2","279.6"
"5751","28","14","30.6","226.4"
"5752","28","15","17.9","163.5"
"5753","28","16","0","117.5"
"5754","28","17","0","26.7"
"5755","28","18","0","0"
"5756","28","19","0","0"
"5757","28","20","0","0"
"5758","28","21","0","0"
"5759","28","22","0","0"
"5760","28","23","0","0"
"5761","29","0","0","0"
"5762","29","1","0","0"
"5763","29","2","0","0"
"5764","29","3","0","0"
"5765","29","4","0","0"
"5766","29","5","0","66.3"
"5767","29","6","4.9","125.4"
"5768","29","7","8.6","182.1"
"5769","29","8","42.4","268.1"
"5770","29","9","60.3","309.5"
"5771","29","10","74.9","332.2"
"5772","29","11","25.7","302.2"
"5773","29","12","21.1","281.3"
"5774","29","13","15.1","243.1"
"5775","29","14","9.9","193.6"
"5776","29","15","5.7","137.3"
"5777","29","16","0","79.1"
"5778","29","17","0","14"
"5779","29","18","0","0"
"5780","29","19","0","0"
"5781","29","20","0","0"
"5782","29","21","0","0"
"5783","29","22","0","0"
"5784","29","23","0","0"
"5785","30","0","0","0"
"5786","30","1","0","0"
"5787","30","2","0","0"
"5788","30","3","0","0"
"5789","30","4","0","0"
"5790","30","5","0","80.2"
"5791","30","6","4.7","123.3"
"5792","30","7","8.6","181"
"5793","30","8","41.1","265.9"
"5794","30","9","58.9","307.5"
"5795","30","10","74.3","330.4"
"5796","30","11","25.4","300.3"
"5797","30","12","21.2","280.1"
"5798","30","13","14.8","241"
"5799","30","14","1","87.4"
"5800","30","15","0.7","61"
"5801","30","16","0","33.7"
"5802","30","17","0","4.7"
"5803","30","18","0","0"
"5804","30","19","0","0"
"5805","30","20","0","0"
"5806","30","21","0","0"
"5807","30","22","0","0"
"5808","30","23","0","0"
"5809","31","0","0","0"
"5810","31","1","0","0"
"5811","31","2","0","0"
"5812","31","3","0","0"
"5813","31","4","0","0"
"5814","31","5","0","26.7"
"5815","31","6","0.6","54.1"
"5816","31","7","0.9","81.6"
"5817","31","8","1.3","105.7"
"5818","31","9","1.6","126.3"
"5819","31","10","24.6","296.4"
"5820","31","11","25","298.3"
"5821","31","12","63","311.5"
"5822","31","13","45.4","273.3"
"5823","31","14","29.2","219.7"
"5824","31","15","16.7","156.5"
"5825","31","16","0","94.2"
"5826","31","17","0","11.6"
"5827","31","18","0","0"
"5828","31","19","0","0"
"5829","31","20","0","0"
"5830","31","21","0","0"
"5831","31","22","0","0"
"5832","31","23","0","0"
"5833","1","0","0","0"
"5834","1","1","0","0"
"5835","1","2","0","0"
"5836","1","3","0","0"
"5837","1","4","0","0"
"5838","1","5","0","119.8"
"5839","1","6","103.9","142.6"
"5840","1","7","181.6","185.9"
"5841","1","8","177.6","249.2"
"5842","1","9","241.4","267.9"
"5843","1","10","293.1","269.8"
"5844","1","11","434.3","204.2"
"5845","1","12","378.7","209.8"
"5846","1","13","291.7","208.4"
"5847","1","14","204.7","187.2"
"5848","1","15","124.8","147.3"
"5849","1","16","0","146.5"
"5850","1","17","0","17.4"
"5851","1","18","0","0"
"5852","1","19","0","0"
"5853","1","20","0","0"
"5854","1","21","0","0"
"5855","1","22","0","0"
"5856","1","23","0","0"
"5857","2","0","0","0"
"5858","2","1","0","0"
"5859","2","2","0","0"
"5860","2","3","0","0"
"5861","2","4","0","0"
"5862","2","5","0","116.3"
"5863","2","6","99.9","142"
"5864","2","7","114.1","209.2"
"5865","2","8","142","259.2"
"5866","2","9","145.9","299.6"
"5867","2","10","179.6","312.4"
"5868","2","11","246.6","289.5"
"5869","2","12","209","284.1"
"5870","2","13","190.2","250.5"
"5871","2","14","129.7","214.5"
"5872","2","15","121.7","145.7"
"5873","2","16","0","125.6"
"5874","2","17","0","11.6"
"5875","2","18","0","0"
"5876","2","19","0","0"
"5877","2","20","0","0"
"5878","2","21","0","0"
"5879","2","22","0","0"
"5880","2","23","0","0"
"5881","3","0","0","0"
"5882","3","1","0","0"
"5883","3","2","0","0"
"5884","3","3","0","0"
"5885","3","4","0","0"
"5886","3","5","0","55.8"
"5887","3","6","4","115.8"
"5888","3","7","7.7","173.7"
"5889","3","8","38.6","259.2"
"5890","3","9","56","301"
"5891","3","10","130.9","322.6"
"5892","3","11","182","311.2"
"5893","3","12","207.2","282.4"
"5894","3","13","113.3","271.6"
"5895","3","14","54.9","224.2"
"5896","3","15","15.7","150.6"
"5897","3","16","0","100"
"5898","3","17","0","5.8"
"5899","3","18","0","0"
"5900","3","19","0","0"
"5901","3","20","0","0"
"5902","3","21","0","0"
"5903","3","22","0","0"
"5904","3","23","0","0"
"5905","4","0","0","0"
"5906","4","1","0","0"
"5907","4","2","0","0"
"5908","4","3","0","0"
"5909","4","4","0","0"
"5910","4","5","0","90.7"
"5911","4","6","32.7","149.8"
"5912","4","7","88.4","211.7"
"5913","4","8","257.6","208.8"
"5914","4","9","566.5","117.4"
"5915","4","10","632.4","124.7"
"5916","4","11","423.5","202.2"
"5917","4","12","368.6","207.1"
"5918","4","13","282.6","204.7"
"5919","4","14","356.5","106.4"
"5920","4","15","225","91.3"
"5921","4","16","0","162.8"
"5922","4","17","0","4.7"
"5923","4","18","0","0"
